  Frequency            , DB(V(Vs4)/ I(C7))    
  1.682674061070e+04  ,2.538796564731e+01  
  1.686553025388e+04  ,2.538276918184e+01  
  1.690440931643e+04  ,2.537759041601e+01  
  1.694337800447e+04  ,2.537242931060e+01  
  1.698243652461e+04  ,2.536728582636e+01  
  1.702158508395e+04  ,2.536215992393e+01  
  1.706082389003e+04  ,2.535705156395e+01  
  1.710015315090e+04  ,2.535196070697e+01  
  1.713957307508e+04  ,2.534688731352e+01  
  1.717908387157e+04  ,2.534183134405e+01  
  1.721868574986e+04  ,2.533679275897e+01  
  1.725837891990e+04  ,2.533177151866e+01  
  1.729816359215e+04  ,2.532676758341e+01  
  1.733803997754e+04  ,2.532178091352e+01  
  1.737800828749e+04  ,2.531681146919e+01  
  1.741806873391e+04  ,2.531185921061e+01  
  1.745822152920e+04  ,2.530692409792e+01  
  1.749846688624e+04  ,2.530200609121e+01  
  1.753880501841e+04  ,2.529710515053e+01  
  1.757923613958e+04  ,2.529222123590e+01  
  1.761976046411e+04  ,2.528735430728e+01  
  1.766037820686e+04  ,2.528250432462e+01  
  1.770108958317e+04  ,2.527767124782e+01  
  1.774189480890e+04  ,2.527285503673e+01  
  1.778279410039e+04  ,2.526805565118e+01  
  1.782378767448e+04  ,2.526327305096e+01  
  1.786487574852e+04  ,2.525850719585e+01  
  1.790605854035e+04  ,2.525375804555e+01  
  1.794733626832e+04  ,2.524902555977e+01  
  1.798870915128e+04  ,2.524430969819e+01  
  1.803017740859e+04  ,2.523961042042e+01  
  1.807174126011e+04  ,2.523492768610e+01  
  1.811340092619e+04  ,2.523026145478e+01  
  1.815515662773e+04  ,2.522561168605e+01  
  1.819700858610e+04  ,2.522097833941e+01  
  1.823895702319e+04  ,2.521636137439e+01  
  1.828100216142e+04  ,2.521176075047e+01  
  1.832314422371e+04  ,2.520717642711e+01  
  1.836538343348e+04  ,2.520260836375e+01  
  1.840772001469e+04  ,2.519805651981e+01  
  1.845015419179e+04  ,2.519352085470e+01  
  1.849268618978e+04  ,2.518900132779e+01  
  1.853531623414e+04  ,2.518449789846e+01  
  1.857804455091e+04  ,2.518001052605e+01  
  1.862087136662e+04  ,2.517553916989e+01  
  1.866379690834e+04  ,2.517108378932e+01  
  1.870682140365e+04  ,2.516664434362e+01  
  1.874994508067e+04  ,2.516222079210e+01  
  1.879316816803e+04  ,2.515781309405e+01  
  1.883649089489e+04  ,2.515342120872e+01  
  1.887991349096e+04  ,2.514904509538e+01  
  1.892343618645e+04  ,2.514468471328e+01  
  1.896705921211e+04  ,2.514034002168e+01  
  1.901078279923e+04  ,2.513601097979e+01  
  1.905460717963e+04  ,2.513169754687e+01  
  1.909853258566e+04  ,2.512739968212e+01  
  1.914255925021e+04  ,2.512311734477e+01  
  1.918668740670e+04  ,2.511885049405e+01  
  1.923091728910e+04  ,2.511459908916e+01  
  1.927524913190e+04  ,2.511036308931e+01  
  1.931968317016e+04  ,2.510614245373e+01  
  1.936421963946e+04  ,2.510193714161e+01  
  1.940885877592e+04  ,2.509774711219e+01  
  1.945360081622e+04  ,2.509357232466e+01  
  1.949844599758e+04  ,2.508941273824e+01  
  1.954339455775e+04  ,2.508526831216e+01  
  1.958844673506e+04  ,2.508113900565e+01  
  1.963360276836e+04  ,2.507702477792e+01  
  1.967886289706e+04  ,2.507292558823e+01  
  1.972422736114e+04  ,2.506884139579e+01  
  1.976969640111e+04  ,2.506477215989e+01  
  1.981527025805e+04  ,2.506071783975e+01  
  1.986094917357e+04  ,2.505667839466e+01  
  1.990673338987e+04  ,2.505265378390e+01  
  1.995262314968e+04  ,2.504864396674e+01  
  1.999861869632e+04  ,2.504464890250e+01  
  2.004472027365e+04  ,2.504066855048e+01  
  2.009092812608e+04  ,2.503670287000e+01  
  2.013724249862e+04  ,2.503275182042e+01  
  2.018366363681e+04  ,2.502881536108e+01  
  2.023019178678e+04  ,2.502489345135e+01  
  2.027682719521e+04  ,2.502098605062e+01  
  2.032357010936e+04  ,2.501709311830e+01  
  2.037042077705e+04  ,2.501321461380e+01  
  2.041737944669e+04  ,2.500935049656e+01  
  2.046444636724e+04  ,2.500550072605e+01  
  2.051162178825e+04  ,2.500166526174e+01  
  2.055890595984e+04  ,2.499784406313e+01  
  2.060629913270e+04  ,2.499403708975e+01  
  2.065380155810e+04  ,2.499024430114e+01  
  2.070141348791e+04  ,2.498646565687e+01  
  2.074913517454e+04  ,2.498270111652e+01  
  2.079696687103e+04  ,2.497895063973e+01  
  2.084490883097e+04  ,2.497521418611e+01  
  2.089296130854e+04  ,2.497149171536e+01  
  2.094112455850e+04  ,2.496778318714e+01  
  2.098939883623e+04  ,2.496408856120e+01  
  2.103778439766e+04  ,2.496040779728e+01  
  2.108628149933e+04  ,2.495674085515e+01  
  2.113489039836e+04  ,2.495308769462e+01  
  2.118361135248e+04  ,2.494944827553e+01  
  2.123244462000e+04  ,2.494582255775e+01  
  2.128139045982e+04  ,2.494221050119e+01  
  2.133044913146e+04  ,2.493861206576e+01  
  2.137962089502e+04  ,2.493502721144e+01  
  2.142890601120e+04  ,2.493145589822e+01  
  2.147830474130e+04  ,2.492789808614e+01  
  2.152781734724e+04  ,2.492435373526e+01  
  2.157744409152e+04  ,2.492082280569e+01  
  2.162718523727e+04  ,2.491730525757e+01  
  2.167704104819e+04  ,2.491380105106e+01  
  2.172701178863e+04  ,2.491031014639e+01  
  2.177709772353e+04  ,2.490683250380e+01  
  2.182729911842e+04  ,2.490336808358e+01  
  2.187761623949e+04  ,2.489991684606e+01  
  2.192804935350e+04  ,2.489647875161e+01  
  2.197859872784e+04  ,2.489305376063e+01  
  2.202926463053e+04  ,2.488964183358e+01  
  2.208004733018e+04  ,2.488624293095e+01  
  2.213094709605e+04  ,2.488285701326e+01  
  2.218196419800e+04  ,2.487948404110e+01  
  2.223309890651e+04  ,2.487612397508e+01  
  2.228435149270e+04  ,2.487277677587e+01  
  2.233572222830e+04  ,2.486944240417e+01  
  2.238721138568e+04  ,2.486612082073e+01  
  2.243881923782e+04  ,2.486281198636e+01  
  2.249054605835e+04  ,2.485951586189e+01  
  2.254239212152e+04  ,2.485623240822e+01  
  2.259435770220e+04  ,2.485296158628e+01  
  2.264644307593e+04  ,2.484970335706e+01  
  2.269864851883e+04  ,2.484645768159e+01  
  2.275097430772e+04  ,2.484322452095e+01  
  2.280342072000e+04  ,2.484000383628e+01  
  2.285598803375e+04  ,2.483679558876e+01  
  2.290867652767e+04  ,2.483359973962e+01  
  2.296148648112e+04  ,2.483041625013e+01  
  2.301441817408e+04  ,2.482724508164e+01  
  2.306747188720e+04  ,2.482408619554e+01  
  2.312064790175e+04  ,2.482093955325e+01  
  2.317394649968e+04  ,2.481780511627e+01  
  2.322736796357e+04  ,2.481468284614e+01  
  2.328091257664e+04  ,2.481157270446e+01  
  2.333458062280e+04  ,2.480847465289e+01  
  2.338837238659e+04  ,2.480538865313e+01  
  2.344228815319e+04  ,2.480231466694e+01  
  2.349632820848e+04  ,2.479925265614e+01  
  2.355049283895e+04  ,2.479620258260e+01  
  2.360478233180e+04  ,2.479316440826e+01  
  2.365919697485e+04  ,2.479013809510e+01  
  2.371373705661e+04  ,2.478712360516e+01  
  2.376840286624e+04  ,2.478412090056e+01  
  2.382319469358e+04  ,2.478112994345e+01  
  2.387811282913e+04  ,2.477815069604e+01  
  2.393315756405e+04  ,2.477518312063e+01  
  2.398832919019e+04  ,2.477222717955e+01  
  2.404362800006e+04  ,2.476928283519e+01  
  2.409905428686e+04  ,2.476635005002e+01  
  2.415460834444e+04  ,2.476342878655e+01  
  2.421029046736e+04  ,2.476051900737e+01  
  2.426610095082e+04  ,2.475762067512e+01  
  2.432204009073e+04  ,2.475473375251e+01  
  2.437810818368e+04  ,2.475185820229e+01  
  2.443430552693e+04  ,2.474899398731e+01  
  2.449063241844e+04  ,2.474614107045e+01  
  2.454708915684e+04  ,2.474329941468e+01  
  2.460367604147e+04  ,2.474046898300e+01  
  2.466039337234e+04  ,2.473764973852e+01  
  2.471724145016e+04  ,2.473484164437e+01  
  2.477422057633e+04  ,2.473204466376e+01  
  2.483133105295e+04  ,2.472925876000e+01  
  2.488857318282e+04  ,2.472648389640e+01  
  2.494594726942e+04  ,2.472372003639e+01  
  2.500345361696e+04  ,2.472096714345e+01  
  2.506109253032e+04  ,2.471822518112e+01  
  2.511886431509e+04  ,2.471549411301e+01  
  2.517676927758e+04  ,2.471277390280e+01  
  2.523480772480e+04  ,2.471006451424e+01  
  2.529297996446e+04  ,2.470736591114e+01  
  2.535128630497e+04  ,2.470467805738e+01  
  2.540972705549e+04  ,2.470200091692e+01  
  2.546830252584e+04  ,2.469933445377e+01  
  2.552701302661e+04  ,2.469667863204e+01  
  2.558585886905e+04  ,2.469403341586e+01  
  2.564484036517e+04  ,2.469139876948e+01  
  2.570395782768e+04  ,2.468877465720e+01  
  2.576321157002e+04  ,2.468616104338e+01  
  2.582260190634e+04  ,2.468355789246e+01  
  2.588212915152e+04  ,2.468096516896e+01  
  2.594179362118e+04  ,2.467838283745e+01  
  2.600159563165e+04  ,2.467581086259e+01  
  2.606153549998e+04  ,2.467324920911e+01  
  2.612161354399e+04  ,2.467069784180e+01  
  2.618183008218e+04  ,2.466815672554e+01  
  2.624218543384e+04  ,2.466562582526e+01  
  2.630267991895e+04  ,2.466310510598e+01  
  2.636331385825e+04  ,2.466059453279e+01  
  2.642408757321e+04  ,2.465809407086e+01  
  2.648500138606e+04  ,2.465560368540e+01  
  2.654605561975e+04  ,2.465312334174e+01  
  2.660725059798e+04  ,2.465065300526e+01  
  2.666858664521e+04  ,2.464819264141e+01  
  2.673006408663e+04  ,2.464574221572e+01  
  2.679168324818e+04  ,2.464330169381e+01  
  2.685344445658e+04  ,2.464087104134e+01  
  2.691534803926e+04  ,2.463845022408e+01  
  2.697739432444e+04  ,2.463603920785e+01  
  2.703958364108e+04  ,2.463363795857e+01  
  2.710191631890e+04  ,2.463124644222e+01  
  2.716439268838e+04  ,2.462886462484e+01  
  2.722701308077e+04  ,2.462649247258e+01  
  2.728977782807e+04  ,2.462412995165e+01  
  2.735268726306e+04  ,2.462177702832e+01  
  2.741574171927e+04  ,2.461943366897e+01  
  2.747894153102e+04  ,2.461709984004e+01  
  2.754228703338e+04  ,2.461477550804e+01  
  2.760577856220e+04  ,2.461246063956e+01  
  2.766941645411e+04  ,2.461015520127e+01  
  2.773320104651e+04  ,2.460785915994e+01  
  2.779713267759e+04  ,2.460557248237e+01  
  2.786121168629e+04  ,2.460329513547e+01  
  2.792543841237e+04  ,2.460102708623e+01  
  2.798981319634e+04  ,2.459876830170e+01  
  2.805433637951e+04  ,2.459651874903e+01  
  2.811900830398e+04  ,2.459427839542e+01  
  2.818382931264e+04  ,2.459204720818e+01  
  2.824879974915e+04  ,2.458982515468e+01  
  2.831391995799e+04  ,2.458761220236e+01  
  2.837919028441e+04  ,2.458540831877e+01  
  2.844461107447e+04  ,2.458321347150e+01  
  2.851018267503e+04  ,2.458102762826e+01  
  2.857590543374e+04  ,2.457885075680e+01  
  2.864177969906e+04  ,2.457668282497e+01  
  2.870780582024e+04  ,2.457452380071e+01  
  2.877398414735e+04  ,2.457237365201e+01  
  2.884031503126e+04  ,2.457023234697e+01  
  2.890679882365e+04  ,2.456809985376e+01  
  2.897343587701e+04  ,2.456597614061e+01  
  2.904022654464e+04  ,2.456386117585e+01  
  2.910717118066e+04  ,2.456175492789e+01  
  2.917427014000e+04  ,2.455965736522e+01  
  2.924152377843e+04  ,2.455756845641e+01  
  2.930893245250e+04  ,2.455548817009e+01  
  2.937649651961e+04  ,2.455341647500e+01  
  2.944421633798e+04  ,2.455135333995e+01  
  2.951209226666e+04  ,2.454929873382e+01  
  2.958012466551e+04  ,2.454725262559e+01  
  2.964831389524e+04  ,2.454521498430e+01  
  2.971666031737e+04  ,2.454318577909e+01  
  2.978516429428e+04  ,2.454116497917e+01  
  2.985382618917e+04  ,2.453915255383e+01  
  2.992264636607e+04  ,2.453714847243e+01  
  2.999162518987e+04  ,2.453515270446e+01  
  3.006076302628e+04  ,2.453316521942e+01  
  3.013006024185e+04  ,2.453118598695e+01  
  3.019951720401e+04  ,2.452921497674e+01  
  3.026913428101e+04  ,2.452725215857e+01  
  3.033891184194e+04  ,2.452529750230e+01  
  3.040885025676e+04  ,2.452335097788e+01  
  3.047894989627e+04  ,2.452141255532e+01  
  3.054921113215e+04  ,2.451948220474e+01  
  3.061963433690e+04  ,2.451755989633e+01  
  3.069021988390e+04  ,2.451564560033e+01  
  3.076096814740e+04  ,2.451373928712e+01  
  3.083187950249e+04  ,2.451184092712e+01  
  3.090295432513e+04  ,2.450995049085e+01  
  3.097419299216e+04  ,2.450806794889e+01  
  3.104559588128e+04  ,2.450619327193e+01  
  3.111716337105e+04  ,2.450432643072e+01  
  3.118889584093e+04  ,2.450246739610e+01  
  3.126079367123e+04  ,2.450061613900e+01  
  3.133285724315e+04  ,2.449877263041e+01  
  3.140508693875e+04  ,2.449693684143e+01  
  3.147748314101e+04  ,2.449510874321e+01  
  3.155004623374e+04  ,2.449328830701e+01  
  3.162277660168e+04  ,2.449147550416e+01  
  3.169567463043e+04  ,2.448967030606e+01  
  3.176874070649e+04  ,2.448787268421e+01  
  3.184197521725e+04  ,2.448608261019e+01  
  3.191537855100e+04  ,2.448430005566e+01  
  3.198895109691e+04  ,2.448252499234e+01  
  3.206269324505e+04  ,2.448075739206e+01  
  3.213660538640e+04  ,2.447899722672e+01  
  3.221068791283e+04  ,2.447724446831e+01  
  3.228494121712e+04  ,2.447549908889e+01  
  3.235936569296e+04  ,2.447376106061e+01  
  3.243396173493e+04  ,2.447203035569e+01  
  3.250872973854e+04  ,2.447030694644e+01  
  3.258367010019e+04  ,2.446859080526e+01  
  3.265878321723e+04  ,2.446688190462e+01  
  3.273406948788e+04  ,2.446518021707e+01  
  3.280952931130e+04  ,2.446348571524e+01  
  3.288516308759e+04  ,2.446179837186e+01  
  3.296097121774e+04  ,2.446011815971e+01  
  3.303695410367e+04  ,2.445844505169e+01  
  3.311311214825e+04  ,2.445677902075e+01  
  3.318944575525e+04  ,2.445512003994e+01  
  3.326595532939e+04  ,2.445346808236e+01  
  3.334264127632e+04  ,2.445182312124e+01  
  3.341950400260e+04  ,2.445018512986e+01  
  3.349654391577e+04  ,2.444855408157e+01  
  3.357376142429e+04  ,2.444692994983e+01  
  3.365115693754e+04  ,2.444531270818e+01  
  3.372873086588e+04  ,2.444370233020e+01  
  3.380648362059e+04  ,2.444209878960e+01  
  3.388441561391e+04  ,2.444050206015e+01  
  3.396252725903e+04  ,2.443891211570e+01  
  3.404081897009e+04  ,2.443732893017e+01  
  3.411929116218e+04  ,2.443575247758e+01  
  3.419794425136e+04  ,2.443418273203e+01  
  3.427677865464e+04  ,2.443261966769e+01  
  3.435579478998e+04  ,2.443106325880e+01  
  3.443499307633e+04  ,2.442951347971e+01  
  3.451437393358e+04  ,2.442797030483e+01  
  3.459393778260e+04  ,2.442643370865e+01  
  3.467368504524e+04  ,2.442490366575e+01  
  3.475361614431e+04  ,2.442338015078e+01  
  3.483373150359e+04  ,2.442186313848e+01  
  3.491403154785e+04  ,2.442035260366e+01  
  3.499451670283e+04  ,2.441884852120e+01  
  3.507518739525e+04  ,2.441735086610e+01  
  3.515604405282e+04  ,2.441585961339e+01  
  3.523708710424e+04  ,2.441437473822e+01  
  3.531831697919e+04  ,2.441289621579e+01  
  3.539973410833e+04  ,2.441142402139e+01  
  3.548133892335e+04  ,2.440995813039e+01  
  3.556313185689e+04  ,2.440849851826e+01  
  3.564511334262e+04  ,2.440704516050e+01  
  3.572728381518e+04  ,2.440559803273e+01  
  3.580964371025e+04  ,2.440415711064e+01  
  3.589219346449e+04  ,2.440272236999e+01  
  3.597493351557e+04  ,2.440129378662e+01  
  3.605786430216e+04  ,2.439987133646e+01  
  3.614098626395e+04  ,2.439845499551e+01  
  3.622429984166e+04  ,2.439704473984e+01  
  3.630780547700e+04  ,2.439564054561e+01  
  3.639150361271e+04  ,2.439424238906e+01  
  3.647539469255e+04  ,2.439285024650e+01  
  3.655947916130e+04  ,2.439146409432e+01  
  3.664375746477e+04  ,2.439008390900e+01  
  3.672823004980e+04  ,2.438870966707e+01  
  3.681289736424e+04  ,2.438734134516e+01  
  3.689775985701e+04  ,2.438597891997e+01  
  3.698281797802e+04  ,2.438462236829e+01  
  3.706807217825e+04  ,2.438327166696e+01  
  3.715352290971e+04  ,2.438192679293e+01  
  3.723917062545e+04  ,2.438058772320e+01  
  3.732501577956e+04  ,2.437925443485e+01  
  3.741105882720e+04  ,2.437792690506e+01  
  3.749730022454e+04  ,2.437660511106e+01  
  3.758374042884e+04  ,2.437528903017e+01  
  3.767037989838e+04  ,2.437397863979e+01  
  3.775721909253e+04  ,2.437267391737e+01  
  3.784425847170e+04  ,2.437137484048e+01  
  3.793149849736e+04  ,2.437008138673e+01  
  3.801893963205e+04  ,2.436879353382e+01  
  3.810658233937e+04  ,2.436751125952e+01  
  3.819442708400e+04  ,2.436623454169e+01  
  3.828247433167e+04  ,2.436496335824e+01  
  3.837072454922e+04  ,2.436369768717e+01  
  3.845917820453e+04  ,2.436243750657e+01  
  3.854783576657e+04  ,2.436118279459e+01  
  3.863669770540e+04  ,2.435993352944e+01  
  3.872576449215e+04  ,2.435868968943e+01  
  3.881503659906e+04  ,2.435745125294e+01  
  3.890451449942e+04  ,2.435621819841e+01  
  3.899419866764e+04  ,2.435499050437e+01  
  3.908408957923e+04  ,2.435376814942e+01  
  3.917418771077e+04  ,2.435255111223e+01  
  3.926449353995e+04  ,2.435133937154e+01  
  3.935500754557e+04  ,2.435013290618e+01  
  3.944573020752e+04  ,2.434893169504e+01  
  3.953666200680e+04  ,2.434773571710e+01  
  3.962780342553e+04  ,2.434654495138e+01  
  3.971915494693e+04  ,2.434535937701e+01  
  3.981071705534e+04  ,2.434417897318e+01  
  3.990249023620e+04  ,2.434300371914e+01  
  3.999447497610e+04  ,2.434183359423e+01  
  4.008667176272e+04  ,2.434066857786e+01  
  4.017908108488e+04  ,2.433950864950e+01  
  4.027170343254e+04  ,2.433835378871e+01  
  4.036453929675e+04  ,2.433720397512e+01  
  4.045758916973e+04  ,2.433605918841e+01  
  4.055085354483e+04  ,2.433491940836e+01  
  4.064433291651e+04  ,2.433378461481e+01  
  4.073802778040e+04  ,2.433265478767e+01  
  4.083193863326e+04  ,2.433152990692e+01  
  4.092606597299e+04  ,2.433040995262e+01  
  4.102041029865e+04  ,2.432929490490e+01  
  4.111497211044e+04  ,2.432818474395e+01  
  4.120975190972e+04  ,2.432707945004e+01  
  4.130475019901e+04  ,2.432597900351e+01  
  4.139996748196e+04  ,2.432488338478e+01  
  4.149540426343e+04  ,2.432379257431e+01  
  4.159106104939e+04  ,2.432270655267e+01  
  4.168693834702e+04  ,2.432162530047e+01  
  4.178303666465e+04  ,2.432054879841e+01  
  4.187935651178e+04  ,2.431947702724e+01  
  4.197589839909e+04  ,2.431840996780e+01  
  4.207266283843e+04  ,2.431734760099e+01  
  4.216965034285e+04  ,2.431628990778e+01  
  4.226686142655e+04  ,2.431523686920e+01  
  4.236429660494e+04  ,2.431418846637e+01  
  4.246195639462e+04  ,2.431314468047e+01  
  4.255984131336e+04  ,2.431210549273e+01  
  4.265795188015e+04  ,2.431107088447e+01  
  4.275628861515e+04  ,2.431004083709e+01  
  4.285485203973e+04  ,2.430901533202e+01  
  4.295364267648e+04  ,2.430799435079e+01  
  4.305266104916e+04  ,2.430697787499e+01  
  4.315190768277e+04  ,2.430596588627e+01  
  4.325138310349e+04  ,2.430495836635e+01  
  4.335108783874e+04  ,2.430395529703e+01  
  4.345102241715e+04  ,2.430295666017e+01  
  4.355118736855e+04  ,2.430196243768e+01  
  4.365158322401e+04  ,2.430097261157e+01  
  4.375221051581e+04  ,2.429998716389e+01  
  4.385306977749e+04  ,2.429900607677e+01  
  4.395416154377e+04  ,2.429802933240e+01  
